"rcaState","rptMStateKey","rcaID","rcaCode","rcaName","rcaType","rcaSensitiveArea","rcaDateArt58","rcaParameterN","rcaParameterP","rcaParameterOther","rcaDateDesignation","rcaANitro","rcaAPhos","rcaB","rcaC","rcaCRelevantDirective","rcaMorphology","rcaHydrologie","rcaHydraulic","rcaAbsenceRisk","rcaDateArt54","rcaArt54Applied"
"106","IT",4823,"ITTW09SA0000000004","Lago di Burano","101","",,False,False,False,08/10/2003,True,True,False,False,"",False,False,False,False,,False
"106","IT",4824,"ITTW09SA0000000005","Padule della Diaccia Botrona","101","",,False,False,False,08/10/2003,True,True,False,False,"",False,False,False,False,,False
"106","IT",4825,"ITRI09SA0000000006","Arno","101","",,False,False,False,25/01/2005,True,True,False,False,"",False,False,False,False,25/01/2005,True
"106","IT",4826,"ITCM10CSA000000007","Bacino idrografico del Lago Trasimeno","98","4833",,False,False,False,12/03/2003,False,False,False,True,"All. 6 D. Lgs. 152/06 ""laghi posti ad un’altitudine sotto i 1.000 m slm e aventi una superficie dello specchio libero almeno di 0,3 Km2""",False,False,False,False,,False
"106","IT",4827,"ITCM10CSA000000008","Bacino idrografico della Palude di Colfiorito","98","4834",,False,False,False,12/03/2003,False,False,False,True,"Art. 91, c.1, lett c) del D. Lgs. 152/06“Zone umide individuate ai sensi della convenzione di Ramsar del 2 febbraio 1971”",False,False,False,False,,False
"106","IT",4906,"ITCM20CSA000000026","Fiume Tirso a Diga Govossai","98","5051",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4907,"ITCM20CSA000000027","Fiume Tirso a Lago di Benzone","98","5052",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4908,"ITCM20CSA000000028","Fiume Tirso a Diga di Gusana","98","5050",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4909,"ITCM20CSA000000029","Fiume Cedrino a Lago del Cedrino","98","5053",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4910,"ITCM20CSA000000030","Riu Mannu a Lago Bùnnari","98","5042",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4911,"ITCM20CSA000000031","Fiume Temo a Lago di Temo","98","5039",,False,False,False,04/04/2006,False,False,True,False,"",False,False,False,False,,False
"106","IT",4912,"ITCM20CSA000000032","Canale Urune a Lago di Baratz","98","4989",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","UK",3555,"UKS9127174","Tarff Water","101","",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3556,"UKSCM9127198","River North Esk","98","3733",,False,False,False,18/06/2003,False,True,False,True,"Freshwater Fish Directive",False,False,False,False,,False
"106","UK",3557,"UKSCM9127199","River Clyde (lower)","98","3734",,False,False,False,18/06/2003,False,True,False,True,"Freshwater Fish Directive",False,False,False,False,,False
"106","UK",3558,"UKWACA_121_WA_Cardiff Bay","Cardiff Bay","101","",,False,False,False,01/10/2002,False,True,False,False,"",False,False,False,False,,False
"106","IE",3559,"IESW_SA_2004_Lee-LoughMahon","Lee Estuary / Lough Mahon","101","",,False,False,False,15/07/2004,True,True,False,False,"",False,False,False,False,,False
"106","IE",3560,"IESW_SA_2004_Owennacurra-NorthCh","Owennacurra Estuary / North Channel","101","",,False,False,False,15/07/2004,True,True,False,False,"",False,False,False,False,,False
"106","UK",3561,"UKS9127175","Teviot Water (including Ale Water)","101","",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3562,"UKS9127176","Water Of Cruden","101","",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3563,"UKS9127177","Water Of Girvan (including Barlewan Burn)","101","",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3564,"UKS9127178","West Peffer Burn (including Mill Burn North)","101","",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3565,"UKS9127179","Whiteadder Water (including Blackadder Water)","101","",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3566,"UKS912718","Loch of Skene","101","",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4134,"UKSCM9127152","Murkle Burn","98","3473",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4135,"UKSCM9127153","Murray Burn","98","3474",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4136,"UKSCM9127154","North Esk","98","3475",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4137,"UKSCM9127155","Pardovan Burn (including Haugh Burn)","98","3476",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4138,"UKSCM9127156","Piltanton Burn","98","3477",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4139,"UKSCM9127157","Potterton Burn","98","3478",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4140,"UKSCM9127158","River Annan (including Mein Water, Evan Water)","98","3479",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4141,"UKSCM9127159","River Avon (including Barbauchlaw Burn, Logie Water, Couston Water)","98","3480",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4142,"UKSCM912716","Loch of Harray","98","3481",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4143,"UKSCM9127160","River Ayr (including Burnock Burn, Lugar Water, Water of Fail, Water of Coyle, Taiglum Bur","98","3483",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4144,"UKSCM9127161","River Carron (including Bonny Water, Red Burn)","98","3482",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4145,"UKSCM9127162","Upper Cree","98","3484",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4146,"UKSCM9127163","River Doon","98","3485",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4147,"UKSCM9127165","River Kelvin (including Bothlin Burn, Luggie Water)","98","3487",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4148,"UKSCM9127166","River Lossie","98","3488",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4149,"UKSCM9127164","River Esk (including  Bilston Burn, River North Esk, Gore Water, River South Esk)","98","3486",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4150,"UKSCM9127167","River Tyne","98","3489",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4151,"UKSCM9127168","River Ugie (including North Ugie Water, South Ugie Water, Gonar Burn)","98","3490",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4152,"UKSCM9127169","River Urr","98","3491",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4153,"UKSCM912717","Loch Gelly","98","3492",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4154,"UKSCM9127170","River Ythan Catchment","98","3493",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4155,"UKSCM9127171","Sauchet Water","98","3494",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4156,"UKSCM9127172","River South Esk","98","3553",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4157,"UKSCM9127173","South Mundurno Burn","98","3554",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",4158,"UKSCM9127174","Tarff Water","98","3555",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","IE",4159,"IESH_SA_1994_Tullamore","Tullamore (River)","101","",,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
"106","IE",4160,"IESH_SA_2001_Brosna","Brosna (River)","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4161,"IESH_SA_2001_Hind","Hind (River)","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4162,"IESH_SA_2001_LittleBrosna","Little Brosna (River)","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4163,"IESW_SA_2001_Blackwater","Blackwater (River)","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4164,"IEWE_SA_1994_Castlebar","Castlebar (River)","101","",,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
"106","IE",4165,"IEWE_SA_1994_Clydagh","Clydagh (River)","101","",,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
"106","IE",4166,"GBNIIENB_SA_2001_CastletownEstua","Castletown Estuary","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4167,"GBNIIENB_SA_2001_LoughMona","Lough Monalty, County Monaghan","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4168,"GBNIIENB_SA_2001_LoughMuckno","Lough Muckno, County Monaghan","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4169,"IEEA_SA_2001_BroadmeadowInner","Broadmeadow Estuary (Inner)","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4170,"IEEA_SA_2001_Liffey","Liffey Estuary","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4171,"IEGBNINW_SA_1994_LoughOugh","Lough Oughter, County Cavan","101","",,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
"106","IE",4172,"IEGBNINW_SA_2001_KillybegsHarbou","Killybegs Harbour","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4173,"IESE_SA_2001_BarrowLower","Barrow Estuary","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4174,"IESE_SA_2001_SlaneyLower","Slaney Estuary (Lower)","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",4175,"IE16_01","Suir","98","",,False,False,False,14/06/2001,False,False,False,False,"",False,False,False,False,,False
"106","IE",4176,"IE18_01","Blackwater","98","",,False,False,False,14/06/2001,False,False,False,False,"",False,False,False,False,,False
"106","IE",4177,"IE19_01","Lee","98","",,False,False,False,15/07/2004,False,False,False,False,"",False,False,False,False,,False
"106","IT",4992,"ITTW20SA0000000012","Stagno di Calich","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4993,"ITTW20SA0000000013","Stagno su Graneri","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","ES",3795,"ESCA687","CALA BASSA (IBIZA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","UK",3796,"UKENSW_CM116","RIVER Wylye & Tributaries","98","2522",,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
"106","UK",3797,"UKENSW_CM117","Pool Harbour & Tributaries","98","2345",,False,False,False,27/06/2002,False,True,False,True,"Bathing waters",False,False,False,False,,False
"106","ES",3798,"ESCM362","RIO JUCAR (LA PLAYA)","98","3154",,False,False,False,28/07/2006,False,False,False,True,"DIRECTIVA DEL CONSEJO DE 8 DE DICIEMBRE DE 1975, RELATIVA A LA CALIDAD DE LAS AGUAS DE BAñO (76/160/CEE).",False,False,False,False,,False
"106","ES",3799,"ESCA649","ALBUFERA DE SON BOU (MENORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3800,"ESCA659","LAGUNAS DE SANTA POLA","101","",,False,False,False,28/07/2006,False,True,False,True,"76/160/CEE",False,False,False,False,,False
"106","ES",3801,"ESCA661","S'ESTANY PUDENT (FORMENTERA)","101","",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","UK",3802,"UKENSW_CM12","River Creedy & Tributaries","98","2524",,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
"106","UK",3803,"UKENSW_CM140","River Yeo & Tributaries","98","3509",,False,False,False,15/10/2007,False,True,False,False,"",False,False,False,False,,False
"106","UK",3804,"UKENSW_CM141","RIVER BRUE(S) & Tributaries","98","3510",,False,False,False,15/10/2007,False,True,False,False,"",False,False,False,False,,False
"106","UK",3805,"UKENSW_CM77","River Avon (Bristol) & Tributaries","98","3761",,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
"106","UK",3806,"UKENSW_CM78","HAMPSHIRE AVON & Tributaries","98","3762",,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
"106","UK",3807,"UKENTH_CM15","FARNHAM PARK, A TRIBUTARY, OF","98","3514",,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
"106","UK",3808,"UKENTH_CM17","RIVER THAMES TRIBS","98","3516",,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
"106","UK",3809,"UKENTH_CM57","River Loddon","98","3631",,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
"106","UK",3834,"GBNI0500687","Quoile river","101","",,False,False,False,20/12/2001,True,True,False,False,"",False,False,False,False,,False
"106","ES",3835,"ESCM363","RIO JUCAR. (ALCALA DEL JUCAR). LA PLAYETA.","98","3155",,False,False,False,28/07/2006,False,False,False,True,"DIRECTIVA DEL CONSEJO DE 8 DE DICIEMBRE DE 1975, RELATIVA A LA CALIDAD DE LAS AGUAS DE BAñO (76/160/CEE).",False,False,False,False,,False
"106","ES",3836,"ESCM364","RIO PISUERGA (PLAYA DE LAS MORERAS)","98","3156",,False,False,False,28/07/2006,False,False,False,True,"PARAMETROS FISICO-QUIMICOS Y MICROBIOLOGICOS",False,False,False,False,,False
"106","ES",3837,"ESCA663","ESTANYS DE SA SAL ROSSA (IBIZA)","101","",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","ES",3838,"ESCA664","SES SALINES - STANYS DES CAVALLET (IBIZ","101","",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","ES",3839,"ESCA665","ALBUFERA DE MERCADAL (MENORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3840,"ESCA666","ALBUFERA DE FORNELLS (MENORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3841,"ESCA688","ES PORTITXOL (IBIZA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3842,"ESCA689","BAHIA DEL PORT DE SANT MIQUEL Y BENIARRAS (IBIZA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3843,"ESCA690","XARRACA (IBIZA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3844,"ESCA691","CALA DE PORTINATX (IBIZA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3845,"ESCA758","PUERTO DE MAO (MENORCA)","101","",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","IE",3846,"IESE_SA_2001_Triogue","Triogue (River)","101","",,False,False,False,14/06/2001,True,True,False,False,"",False,False,False,False,,False
"106","IE",3847,"IESH_SA_1994_Camlin","Camlin (River)","101","",,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
"106","IE",3848,"IESH_SA_1994_Nenagh","Nenagh (River)","101","",,False,False,False,14/12/1994,True,True,False,False,"",False,False,False,False,,False
"106","UK",3849,"UKSCM9127127","Burrelton Burn","98","2410",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3850,"UKSCM9127128","Cargen Pow","98","2411",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3851,"UKSCM9127129","Ceres Burn","98","2412",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3852,"UKSCM912713","Forfar Loch Catchment","98","2413",,False,False,False,18/05/1994,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3853,"UKSCM9127130","Dighty Water (including Fithie Burn)","98","2414",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3854,"UKSCM9127131","Dronachy Burn","98","2415",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3855,"UKSCM9127132","Drummond Burn","98","2416",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3856,"UKSCM9127133","East Peffer Burn","98","2417",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3857,"UKSCM9127134","East Pow Burn","98","2418",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3858,"UKSCM9127135","Easter Fearn Burn","98","2419",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3859,"UKSCM9127136","Eye Water","98","2420",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3860,"UKSCM9127137","Fordyce Burn","98","2421",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","UK",3861,"UKSCM9127138","Gairney Burn","98","2422",,False,False,False,31/03/2006,False,True,False,False,"NR",False,False,False,False,,False
"106","ES",3890,"ESCM367","RIO BERGANTES","98","3159",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3891,"ESCM368","GARGANTA DE CUARTOS (LOSAR DE LA VERA)","98","3160",,False,False,False,28/07/2006,False,False,False,True,"76/160/CEE",False,False,False,False,,False
"106","ES",3892,"ESCA454","SON BAULO (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3893,"ESCA455","SON REIAL (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3894,"ESCA456","NA BORGES (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3895,"ESCA458","S'ILLOT (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3896,"ESCA460","FONT D'EN ALIS (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3897,"ESCA462","BINIMELA (MENORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3898,"ESCA463","MORELLA (MENORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3899,"ESCA464","MACARELLA (MENORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","IT",4984,"ITTW20SA0000000004","Stagno SEna Arrubia","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4985,"ITTW20SA0000000005","Stagno Sale Porcus","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4986,"ITTW20SA0000000006","Pauli Maggiori","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4987,"ITTW20SA0000000007","Stagno di Cabras","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4988,"ITTW20SA0000000008","Stagno di Mistras","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4989,"ITLK20SA0000000009","Lago di Baratz","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4990,"ITTW20SA0000000010","Stagno di Pilo","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4991,"ITTW20SA0000000011","Stagno di Platamona","101","",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4939,"ITCM20CSA000000059","Riu Locontenu a Salinedda","98","5015",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4940,"ITCM20CSA000000060","Riu Locontenu a Salina Manna","98","5003",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4941,"ITCM20CSA000000061","Riu sa Spadula a Stagno delle Saline di Muravera","98","5034",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4942,"ITCM20CSA000000062","Riu di Mare Foghe a Stagno Sale Porcus","98","4985",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4943,"ITCM20CSA000000063","Riu di Mare Foghe a Sa Salina Manna","98","5019",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4944,"ITCM20CSA000000064","Riu di Mare Foghe a Stagno di Cabras","98","4987",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4945,"ITCM20CSA000000065","Riu di Mare Foghe a Stagno di Mistras","98","4988",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4771,"ITCM03CSA000000047","SEGRINO_BACINO","98","4790",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","IT",4772,"ITCM03CSA000000048","VARESE_BACINO","98","4791",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","IT",4773,"ITCM03CSA000000049","VALVESTINO_BACINO","98","4792",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","IT",4774,"ITLK03SA0000000002","Annone Ovest_Annone Est Lago","101","",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","IT",4775,"ITLK03SA0000000004","COMABBIO_LAGO","101","",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","IT",4776,"ITLK03SA0000000005","Lago Como e Lago Mezzola Pian di Spagna","101","",,False,False,False,16/11/2005,True,True,False,False,"",False,False,False,False,16/11/2005,True
"106","ES",3984,"ESCA728","BAHIA DE CANYAMEL (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3985,"ESCA729","BAHIA DE SA COMA - S'ILLOT (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3986,"ESCA730","CALA MORLANDA (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3987,"ESCA731","CALA SANTNYI - CALA LLOMBARDS (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3988,"ESCA732","BAHIA DE LA PLATJA DES CARAGOLI (MALLORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",3990,"ESCA710","CALA TIRANT (MENORCA)","101","",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","IT",4968,"ITCM20CSA000000088","Riu S'Abbasuora a Avidi","98","5010",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4969,"ITCM20CSA000000089","Fosso di Lutturai a Salina Bamba","98","5006",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4970,"ITCM20CSA000000090","Fiume Flumendosa a Traversa Bau e Mandara","98","5079",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","IT",4971,"ITCM20CSA000000091","Fiume Flumendosa a Traversa Bau e Mela","98","5078",,False,False,False,04/04/2006,True,True,False,False,"",False,False,False,False,,False
"106","UK",4075,"GBNI0300396","Moyola river","101","",,False,False,False,16/12/1994,False,True,False,False,"",False,False,False,False,,False
"106","UK",4076,"GBNI0200693","Faughan river (at Dungiven)","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3139,"ESLK667","ES SALOBRAR DE CAMPOS (MALLORCA)","101","",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","ES",3140,"ESLK762","LAGUNAS DE TORREVIEJA Y LA MATA","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3141,"ESLK763","LAGUNAS DE RUIDERA","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3142,"ESLK830","PARQUE NATURAL DE CAZORLA I","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",3143,"ESLK837","PARQUE NATURAL DE CAZORLA II","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","ES",2743,"ESCM447","ESTANYS DE SA COLONIA DE SANT JORDI (MALLORCA)","98","3682",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","ES",2744,"ESCM448","SES SALINES (FORMENTERA)","98","3688",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","ES",2745,"ESCM449","BAHIA Y ALBUFERA D'ES GRAU","98","3689",,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
"106","ES",2746,"ESCM450","SES FEIXES (IBIZA)","98","3690",,False,False,False,29/05/2003,False,True,False,False,"",False,False,False,False,,False
"106","UK",4110,"GBNI0201010","River Roe","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
"106","UK",4111,"GBNI0101016","Quiggery water","101","",,False,False,False,28/07/2006,False,True,False,False,"",False,False,False,False,,False
