"aggState","rptMStateKey","aggID","aggCode","aggName","aggNUTS","aggLatitude","aggLongitude","aggGenerated","bigID","aggCalculation","aggChanges","aggChangesComment","aggPeriodOver","aggC1","aggMethodC1","aggC2","aggMethodC2","aggPercWithoutTreatment","aggMethodWithoutTreatment"
"106","PT",9690,"PTAGL097","Braga",3245,41.54416,-8.417719,110000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9691,"PTAGL098","Braganca",3251,41.80392,-6.755469,35000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9692,"PTAGL099","Ermesinde",3247,41.21545,-8.551842,50000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9693,"PTAGL100","Fafe",3246,41.44732,-8.170093,19000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9694,"PTAGL101","Famalicao",3246,41.40667,-8.520581,25000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9695,"PTAGL103","Guimaraes",3246,41.44055,-8.292635,130000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9696,"PTAGL104","Lanheses/Geraz do Lima",3244,41.73583,-8.676992,9500,,"general calculation scheme","123","A dimensao inicial desta aglomeracao estava sobrestimada, pois, por lapso, tinha sido considerado o valor maximo da capacidade da ETAR, e nao a carga gerada na aglomeracao.",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9697,"PTAGL105","Matosinhos",3247,41.179,-8.687656,287000,1062,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9698,"PTAGL106","Vila Praia de ancora",3244,41.80944,-8.864109,20100,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9699,"PTAGL107","Parada",3247,41.22802,-8.626318,91500,,"general calculation scheme","123","O aumento da dimensao da aglomeracao deve-se a ampliacao dos sistemas colectores que permite colectar as aguas residuais geradas em mais alguns nucleos populacionais e a ligacao de pequenas industria",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9700,"PTAGL108","Paredes/Penafiel",3248,41.12318,-8.284246,20000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9701,"PTAGL109","Peso da Regua",3250,41.16003,-7.787762,17600,,"general calculation scheme","123","A dimensao inicial desta aglomeracao estava sobrestimada, pois, por lapso, tinha sido considerado o valor maximo da capacidade da ETAR, e nao a carga gerada na aglomeracao.",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9702,"PTAGL110","Ponte de Lima",3244,41.7618,-8.584106,18400,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9703,"PTAGL111","Porto",3247,41.1424,-8.601781,265000,858,"general calculation scheme","123","A dimensao inicial desta aglomeracao estava sobrestimada",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9704,"PTAGL112","Povoa de Varzim/Vila do Conde",3247,41.37269,-8.758091,120000,,"general calculation scheme","122","",31/12/2000,40,"15",0,"",60,"15"
"106","PT",9705,"PTAGL113","Ponte Moreira",3247,41.22919,-8.643537,33700,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9706,"PTAGL114","Gondomar/Rio Ferreira",3247,41.14203,-8.535353,20000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9707,"PTAGL115","Rio Tinto",3247,41.18031,-8.557171,43000,,"general calculation scheme","123","A estimativa inicial da carga gerada na aglomeracao incluia a populacao equivalente de industrias que nao se ligaram ao sistema",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9708,"PTAGL116","Santo Tirso",3246,41.34124,-8.473228,167800,1063,"general calculation scheme","123","A dimensao inicial desta aglomeracao estava sobrestimada, pois, por lapso, tinha sido considerado o valor maximo da capacidade da ETAR, e nao a carga gerada na aglomeracao.",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9709,"PTAGL117","Gaia/Litoral",3247,41.09663,-8.645612,250000,1061,"general calculation scheme","123","Correccao da estimativa inicial por actualizacao das estatisticas demograficas",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9710,"PTAGL119","Valbom/Gramido",3247,41.12915,-8.562103,20500,,"general calculation scheme","123","A estimativa inicial da carga gerada na aglomeracao incluia a populacao equivalente de industrias que nao se ligaram ao sistema",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9711,"PTAGL120","Valongo/Campo",3247,41.58478,-8.61004,46000,,"general calculation scheme","123","Correccao da estimativa inicial por actualizacao das estatisticas demograficas",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9712,"PTAGL121","Viana do Castelo-cidade",3244,41.6874,-8.827315,41600,,"general calculation scheme","123","Correccao da estimativa inicial por actualizacao das estatisticas demograficas",31/12/2000,50,"15",0,"",50,"15"
"106","PT",9713,"PTAGL122","Viana do Castelo-zona industrial",3244,41.6442,-8.803853,42000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9714,"PTAGL123","Vila Real",3250,41.29665,-7.742181,54500,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9715,"PTAGL124","Carregado",3265,39.02248,-8.981689,11000,,"general calculation scheme","123","A variacao da dimensao desta aglomeracao deveu-se a nao ligacao de alguns nucleos populacionais que inicialmente estava previsto ligarem-se",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9716,"PTAGL125","Cartaxo/Vila Cha de Ourique",3275,39.1555,-8.785863,15700,,"general calculation scheme","123","A dimensao inicial desta aglomeracao estava sobrestimada, pois, por lapso, tinha sido considerado o valor maximo da capacidade da ETAR, e nao a carga gerada na aglomeracao.",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9717,"PTAGL128","S. Martinho do Porto",3265,39.50715,-9.133037,24300,,"general calculation scheme","123","A variacao da dimensao desta aglomeracao deveu-se a nao ligacao de alguns nucleos populacionais que inicialmente estava previsto ligarem-se",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9718,"PTAGL129","Beja/Sado",3274,38.00581,-7.880239,37100,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9719,"PTAGL130","Beja/Guadiana",3274,38.00937,-7.864036,17000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9720,"PTAGL131","Loures/Frielas",3268,38.82222,-9.141167,286000,1058,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9721,"PTAGL132","Loures/S. Joao da Talha",3268,38.81959,-9.093739,130000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9722,"PTAGL133","Amarante",3248,41.26782,-8.082478,16500,,"general calculation scheme","122","",31/12/1998,100,"15",0,"",0,"15"
"106","PT",9723,"PTAGL134","Marco de Canavezes",3248,41.1833,-8.1479,9000,,"general calculation scheme","123","A dimensao inicial desta aglomeracao estava sobrestimada, pois, por lapso, tinha sido considerado o valor maximo da capacidade da ETAR, e nao a carga gerada na aglomeracao.",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9724,"PTAGL135","Torralta",3271,38.48189,-8.866406,15000,,"general calculation scheme","122","",31/12/2000,43,"15",0,"",57,"15"
"106","PT",9725,"PTAGL136","Pacos de Ferreira/Freamunde",3248,41.28691,-8.339884,14500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9726,"PTAGL137","Gaia/Febros",3247,41.11244,-8.571197,31000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9727,"PTAGL138","Gaia/Crestuma",3247,41.05953,-8.498827,3200,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9728,"PTAGL139","Gaia/Lever",3247,41.0589,-8.479208,25000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9729,"PTAGL140","Vale de Cambra/Oliveira de Azemeis",3249,40.83487,-8.476184,17000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9730,"PTAGL145","Alcochete",3269,38.75059,-8.959359,18000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9731,"PTAGL146","Tomar/Santa Cita",3266,39.59981,-8.413849,77000,,"general calculation scheme","122","",31/12/2000,90,"15",0,"",10,"15"
"106","PT",9732,"PTAGL147","Aljezur/Igreja Nova",3253,37.31405,-8.800688,6500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9733,"PTAGL148","Burgau/Cardal",3253,37.06917,-8.770509,10000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9734,"PTAGL149","Estoi",3253,37.08975,-7.895595,5000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9735,"PTAGL150","Figueira/Salema",3253,37.07719,-8.907506,4400,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9736,"PTAGL151","Lagoa",3253,37.13001,-8.45281,8300,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9737,"PTAGL152","Mexilhoeira da Carregacao",3253,37.14213,-8.504476,9400,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9738,"PTAGL153","Monchique",3253,37.31259,-8.554578,7500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9739,"PTAGL154","Odeceixe",3253,37.42591,-8.76682,3500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","DE",4660,"DEAG_SH62078","Todendorf Altenfelde",2472,53.69519,10.35997,3000,,"Estimated","122","",31/12/2005,92.5,"15",7.5,"15",0,"15"
"106","DE",4661,"DEAG_SH62082","Trittau",2472,53.59488,10.4073,17000,,"Estimated","122","",31/12/1998,97.5,"15",2.5,"15",0,"15"
"106","DE",4662,"DEAG_SH62082a","Lütjensee-Grönwohld",2472,53.6321,10.39937,5500,,"Estimated","122","",31/12/2005,96.3,"15",3.7,"15",0,"15"
"106","DE",4663,"DEAG_SH62086","Witzhave",2472,53.56388,10.33813,2500,,"Estimated","122","",31/12/2005,93.2,"15",6.8,"15",0,"15"
"106","DE",4664,"DEAG_SH62089","Lasbek",2472,53.74026,10.35901,2000,,"Estimated","122","",31/12/2005,89.6,"15",10.4,"15",0,"15"
"106","DE",4665,"DEAG_SH62091","Mollhagen-Kahlenred.",2472,53.71238,10.37186,3500,,"Estimated","122","",31/12/2005,93.9,"15",6.1,"15",0,"15"
"106","DE",4666,"DEAG_SL100","KA NOHFELDEN",2394,49.59297,7.139534,7050,,"Estimated","122","",31/12/2005,100,"15",0,"15",0,"15"
"106","DE",4667,"DEAG_SL108","KA HAUPERSWEILER",2394,49.50209,7.266785,3400,,"Estimated","122","",31/12/2005,100,"15",0,"15",0,"15"
"106","DE",4668,"DEAG_SL109","KA BALTERSWEILER",2394,49.48954,7.165066,7650,,"Estimated","122","",31/12/2005,100,"15",0,"15",0,"15"
"106","DE",4669,"DEAG_SL110","KA ST.WENDEL",2394,49.45975,7.158855,17250,,"Estimated","122","",31/12/1998,100,"15",0,"15",0,"15"
"106","DE",4670,"DEAG_SL111","KA WINTERBACH",2394,49.47396,7.116623,2350,,"Estimated","122","",31/12/2005,100,"15",0,"15",0,"15"
"106","DE",4671,"DEAG_SL112","KA BLIESEN",2394,49.48972,7.128576,9900,,"Estimated","122","",31/12/2005,100,"15",0,"15",0,"15"
"106","DE",4672,"DEAG_SL114","KA NIEDERLINXWEILER",2394,49.42337,7.163718,2200,,"Estimated","122","",31/12/2005,100,"15",0,"15",0,"15"
"106","DE",4673,"DEAG_SL116","KA OTTWEILER",2391,49.39121,7.173179,12700,,"Estimated","122","",31/12/1998,100,"15",0,"15",0,"15"
"106","DE",4674,"DEAG_SL118","KA LAUTENBACH",2391,49.4143,7.258693,3200,,"Estimated","122","",31/12/2005,100,"15",0,"15",0,"15"
"106","DE",4675,"DEAG_SL120","KA WUSTWEILER",2391,49.40091,7.027834,40700,,"Estimated","122","",31/12/1998,100,"15",0,"15",0,"15"
"106","PT",9740,"PTAGL155","Paderne",3253,37.17021,-8.200689,2500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9741,"PTAGL156","Pinhal do Concelho",3253,37.088,-8.175714,10000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9742,"PTAGL157","S. Bartolomeu de Messines",3253,37.25091,-8.285927,6000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9743,"PTAGL158","Vale de Lobo",3253,37.05194,-8.056533,8100,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9744,"PTAGL159","Vila do Bispo",3253,37.07719,-8.907506,2800,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9745,"PTAGL160","Vilar Formoso",3262,40.60926,-6.839229,10500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9746,"PTAGL161","Vale de Tabuas",3258,39.88909,-8.339744,5300,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9747,"PTAGL162","Sangalhos",3255,40.48894,-8.471635,8100,,"general calculation scheme","122","",31/12/2005,47,"15",0,"",53,"15"
"106","PT",9748,"PTAGL163","Tamengos/Mogofores/Aguim",3255,40.44724,-8.460804,7000,,"general calculation scheme","123","A solucao inicialmente prevista de integracao fisica das aguas residuais provenientes da aglomeracao Curia e Tamengos no Sistema Multimunicipal da Ria de Aveiro (SIMRIA) foi apenas concretizada parci",31/12/2005,25,"15",0,"",75,"15"
"106","PT",9749,"PTAGL164","Alagoa",3258,40.21301,-8.052442,2400,,"general calculation scheme","122","",25/12/2005,100,"15",0,"",0,"15"
"106","PT",9750,"PTAGL165","Belmonte",3264,40.40485,-7.324581,3900,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9751,"PTAGL166","Caria",3264,40.28974,-7.364675,2600,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9752,"PTAGL167","Anca",3256,40.26672,-8.520444,2700,,"general calculation scheme","122","",29/12/2005,100,"15",0,"",0,"15"
"106","PT",9753,"PTAGL168","Cantanhede",3256,40.34101,-8.593188,7000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9754,"PTAGL169","Febres",3256,40.39412,-8.624962,3700,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9755,"PTAGL170","Praia da Tocha",3256,40.30426,-8.845846,7200,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9756,"PTAGL171","Castanheira de Pera",3258,39.99911,-8.211799,6100,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9757,"PTAGL172","Alcains",3263,39.9134,-7.455698,4600,,"general calculation scheme","122","",26/12/2005,100,"15",0,"",0,"15"
"106","PT",9758,"PTAGL173","Cebolais",3263,39.74233,-7.56947,2500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9759,"PTAGL174","Escalos-Lousa",3263,39.8843,-7.398481,6700,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9760,"PTAGL175","Castro Daire",3259,40.89344,-7.932508,3000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9761,"PTAGL176","Ameal",3256,40.18287,-8.544609,2300,,"general calculation scheme","122","",28/12/2005,100,"15",0,"",0,"15"
"106","PT",9762,"PTAGL177","Ceira",3256,40.16487,-8.396002,2900,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9763,"PTAGL178","S. Silvestre",3256,40.22295,-8.530494,4600,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9764,"PTAGL179","Vendas de Ceira",3256,40.16487,-8.396005,2500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9765,"PTAGL180","Vila Pouca de Cernache",3256,40.13248,-8.469981,3500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9766,"PTAGL181","Condeixa-A-Nova",3256,40.10792,-8.498204,5800,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9767,"PTAGL182","Eira Pedrinha",3256,40.11233,-8.479062,2100,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9768,"PTAGL183","Covilha",3264,40.27506,-7.505878,63800,,"general calculation scheme","123","A estimativa inicial da carga gerada na aglomeracao incluia a populacao equivalente industrial, facto que actualmente nao ocorre por encerramento das respectivas industrias.",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9769,"PTAGL184","Alhadas",3256,40.18023,-8.788951,2200,,"general calculation scheme","122","",27/12/2005,100,"15",0,"",0,"15"
"106","PT",9770,"PTAGL185","Bom Sucesso",3256,40.25954,-8.78584,2300,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9771,"PTAGL186","Costa de Lavos",3256,40.08256,-8.873418,3000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9772,"PTAGL187","Lavos",3256,40.08798,-8.827217,6800,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9773,"PTAGL188","Maiorca",3256,40.16295,-8.753912,2400,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9774,"PTAGL189","Praia de Quiaios",3256,40.20932,-8.846463,12000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9775,"PTAGL190","Figueira de Castelo Rodrigo",3262,40.89367,-6.961836,2500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9776,"PTAGL191","Figueiro dos Vinhos",3258,39.89671,-8.275086,2600,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9777,"PTAGL192","Fornos de Algodres",3261,40.61826,-7.537041,3200,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9778,"PTAGL193","Atalaia do Campo",3264,40.04617,-7.43679,4900,,"general calculation scheme","122","",30/12/2005,100,"15",0,"",0,"15"
"106","PT",9779,"PTAGL194","Fundao/Alcaria",3264,40.17907,-7.519874,22000,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9780,"PTAGL195","Gouveia",3261,40.48757,-7.593308,6000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9781,"PTAGL196","Vila Nova de Tazem",3261,40.49887,-7.699206,3000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9782,"PTAGL197","Torrao",3262,40.51004,-7.271482,3500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9783,"PTAGL198","Idanha-a-Nova",3263,39.91772,-7.240749,10000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9784,"PTAGL199","Ladoeiro",3263,39.83053,-7.261418,2000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9785,"PTAGL200","Monfortinho",3263,39.99898,-6.918544,3000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9786,"PTAGL201","Espite/Caxieira",3257,39.75935,-8.639103,20700,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9787,"PTAGL202","Lousa",3258,40.10624,-8.244354,6000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9788,"PTAGL203","Macao",3260,39.5488,-7.994472,2600,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9789,"PTAGL204","Mangualde",3259,40.60042,-7.757882,5000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9790,"PTAGL205","Manteigas/Valhelhas",3262,40.39597,-7.538222,15700,,"general calculation scheme","122","",31/12/2000,100,"15",0,"",0,"15"
"106","PT",9791,"PTAGL206","S. Pedro de Moel",3257,39.74644,-9.029047,6700,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9792,"PTAGL207","Meda",3262,40.95875,-7.263821,2300,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9793,"PTAGL208","Miranda do Corvo",3258,40.08755,-8.331567,5000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9794,"PTAGL209","Carapinheira/Meas",3256,40.20565,-8.641456,3600,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9795,"PTAGL210","Formoselha/Santo Varao",3256,40.17754,-8.606277,3600,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9796,"PTAGL211","Montemor-o-Velho",3256,40.16743,-8.683745,2400,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9797,"PTAGL212","Pereira do Campo",3256,40.18162,-8.582812,2500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9798,"PTAGL213","Mortagua",3259,40.39046,-8.227987,6000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9799,"PTAGL214","Canas de Senhorim",3259,40.49767,-7.899094,3800,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9800,"PTAGL215","Nelas",3259,40.52788,-7.851514,5000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9801,"PTAGL216","Oleiros",3260,39.91186,-7.912919,3000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9802,"PTAGL217","Oliveira de Frades",3259,40.72634,-8.174617,2000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9803,"PTAGL218","Oliveira do Hospital",3258,40.35482,-7.863236,9300,,"general calculation scheme","122","",31/12/2005,90,"15",0,"",10,"15"
"106","PT",9804,"PTAGL219","Penacova",3256,40.26426,-8.280882,2600,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9805,"PTAGL220","Penalva do Castelo",3259,40.67035,-7.698385,3500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9806,"PTAGL221","Penamacor",3263,40.16242,-7.17034,3000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9807,"PTAGL222","Quinta de Cima",3258,40.00709,-8.379593,2000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9808,"PTAGL223","Pinhel",3262,40.77022,-7.06304,3300,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9809,"PTAGL224","Calvaria de Cima",3257,39.6375,-8.863944,2500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9810,"PTAGL225","Proenca-a-Nova",3260,39.74556,-7.924411,2200,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9811,"PTAGL226","Sabugal",3262,40.3466,-7.08956,2700,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9812,"PTAGL227","Soito",3262,40.35221,-6.958707,2600,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9813,"PTAGL228","Santa Comba Dao",3259,40.39312,-8.129636,8000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9814,"PTAGL229","Loriga",3261,40.31812,-7.691513,2500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9815,"PTAGL230","Seia",3261,40.41699,-7.699082,15500,,"general calculation scheme","122","",31/12/2000,90,"15",0,"",10,"15"
"106","PT",9816,"PTAGL231","Serta",3260,39.80352,-8.100107,3500,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9817,"PTAGL232","Soure",3256,40.05492,-8.621251,3900,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9818,"PTAGL233","Vila Nova de Ancos",3256,40.10492,-8.636903,2300,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9819,"PTAGL234","Tabua",3258,40.35399,-8.029196,2600,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9820,"PTAGL235","Campo de Besteiros",3259,40.55386,-8.133859,2000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9821,"PTAGL236","Tondela",3259,40.51356,-8.079076,11000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9822,"PTAGL237","Trancoso",3262,40.77604,-7.347162,4000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","DE",4682,"DEAG_SL130","KA RUHBACHTAL",2393,49.31095,7.11813,3250,,"Estimated","122","",31/12/2005,100,"15",0,"15",0,"15"
"106","DE",4683,"DEAG_SL142","KA HANGARD",2391,49.37556,7.211102,2100,,"Estimated","122","",31/12/2005,100,"15",0,"15",0,"15"
"106","DE",4684,"DEAG_SL221","KA HOLZ",2389,49.33524,6.981706,3800,,"Estimated","122","",31/12/2005,100,"15",0,"15",0,"15"
"106","DE",4685,"DEAG_SL234","KA QUIERSCHIED",2389,49.31049,7.040129,26100,,"Estimated","122","",31/12/1998,100,"15",0,"15",0,"15"
"106","DE",4686,"DEAG_SL236","KA WALPERSHOFEN",2389,49.31812,6.915164,34900,,"Estimated","122","",31/12/1998,100,"15",0,"15",0,"15"
"106","DE",4687,"DEAG_SL237","KA PÜTTLINGEN",2389,49.27843,6.880346,23050,,"Estimated","122","",31/12/1998,100,"15",0,"15",0,"15"
"106","DE",4688,"DEAG_SL239","KA JÄGERSFREUDE",2389,49.2587,6.999103,67300,605,"Estimated","122","",31/12/1998,100,"15",0,"15",0,"15"
"106","DE",4689,"DEAG_SL240","KA BURBACH",2389,49.23982,6.934178,158350,605,"Estimated","122","",31/12/1998,100,"15",0,"15",0,"15"
"106","DE",4690,"DEAG_SL241","KA GERSWEILER",2389,49.24463,6.906045,8300,605,"Estimated","122","",31/12/2005,100,"15",0,"15",0,"15"
"106","DE",4691,"DEAG_SL242","KA BREBACH",2389,49.21146,7.02711,133300,605,"Estimated","122","",31/12/1998,100,"15",0,"15",0,"15"
"106","DE",4692,"DEAG_SL243","KA ESCHRINGEN",2389,49.18783,7.086474,10650,605,"Estimated","122","",31/12/1998,100,"15",0,"15",0,"15"
"106","PT",9850,"PTAGL265","Arouca",3249,40.92236,-8.241722,4300,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9851,"PTAGL266","Arraiolos",3273,38.71793,-7.986272,3000,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9852,"PTAGL267","Arronches",3272,39.11866,-7.28816,2100,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9853,"PTAGL268","Arruda dos Vinhos",3265,38.97948,-9.075107,5400,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
"106","PT",9854,"PTAGL269","Atouguia/Abrigada",3265,39.14049,-9.017065,2100,,"general calculation scheme","122","",31/12/2005,100,"15",0,"",0,"15"
